id,datetime,location,text,rating,accessibility,facility,activity,english_translation,aspects,sentiment,real_aspect
39d59885a89f4039b887b4c039f61b2d,2019-02-23 18:12:59,Ciwangun Indah Camp (CIC),Tempat ini cocok sekali untuk keluarga ada outbond nya juga,4,neutral,neutral,neutral,"This place is very suitable for families, it also has outbound activities.","place, activity","positive, positive","place, activities"
9f1fd31fd98844919d91817e41a90275,2022-04-15 13:43:51,Sanghyang Heuleut,Tempat sangat indah di Bandung barat ..The secret heaven ..,1,neutral,neutral,positive,A very beautiful place in West Bandung.. The secret heaven..,"place, beauty","positive, positive","place, heaven"
9ed1ac2a141541c49040252b1fe5a420,2022-05-15 13:04:48,Taman Lembah DEWATA,"tempat masih dalam tahap finishing, HTM per orang Rp 10.000",5,neutral,neutral,negative,"the place is still in the finishing stage, entrance fee per person Rp 10,000","place, entrance, ticket","neutral, neutral, neutral","place, entrance, fee"
af432538434247e4821629a4f46cd7f0,2022-02-15 13:43:46,Sanghyang Heuleut,Aku sih yess kalo mau ke yang alami ya kesini..purba banget,5,neutral,neutral,positive,"I say yes if you want to go somewhere natural, come here... it's really ancient.","nature, history","positive, positive","natural, ancient"
e40318e7c62a43148e5e7b9c6586ec79,2019-02-15 13:23:48,Gunung Putri Lembang,"Tempat sampah jauh banget, jangan lupa bawa turun sampah mu",4,neutral,negative,neutral,"The trash can is really far, don't forget to bring down your trash.","facility, parking","negative, neutral","trash can, far"
5518638197e94019b273cb4040da3649,2023-01-23 18:34:22,Orchid Forest Cikole,"Tempatnya adem, jika sore lbh bagus krn ada lampu2 menyala.",1,neutral,neutral,positive,"The place is cool, it's even better in the afternoon because of the lights that turn on.","place, light","positive, positive","place, lights"
ef0836f09a8c4e1d9961ea5209273245,2022-12-23 18:22:31,Terminal Wisata Grafika Cikole,"Adem, asik tempatnya buat wara wiri jln kaki menikmati alam",5,neutral,neutral,positive,"Adem, a cool place to wander around on foot and enjoy nature.","place, walking, nature","positive, positive, positive","place, foot, nature"
dbf753bc779442bdba8e30da0a8c9b7b,2021-02-15 13:23:08,Gunung Putri Lembang,Enak pisan kalo buat ngecamp. Asli dingin nya mantap pisan.,4,neutral,neutral,positive,Really delicious for camping. The cold is truly amazing.,"food, weather","positive, positive","camping, cold"
6fbbd397e25449299ddf35bcf71d80e7,2022-12-23 18:34:31,Orchid Forest Cikole,"Hawanya seger, cocok buat healing n offroad land rover 👍👍 …",5,neutral,neutral,positive,"The air is fresh, perfect for healing and offroading a Land Rover 👍👍",air,positive,air
b83c1182d67b446f87d85511a700a462,2022-05-23 18:05:11,Gunung Tangkuban Parahu,"Slain mlihat tangkuban perahu, qt jg bisa naik kuda di sini",3,neutral,neutral,neutral,Riding a horse here is also possible after seeing the Lembang horse track.,"activity, attraction","positive, positive","Riding, Lembang horse track"
96886c9787f4411fbc37584face4e2f2,2021-02-15 13:29:54,Stone Garden,Suasana na enak cuman jalan akses masuknya masih belum bagus,5,negative,neutral,positive,"The atmosphere is nice, but the access road is still not good.","atmosphere, road","positive, negative","atmosphere, road"
de1e4e8632354566bf85c0f0b9407fa3,2022-06-15 13:30:35,Stone Garden,Kalo dari stasiun padalarang jauh gk kalo naek angkutan umum,5,neutral,neutral,neutral,Is it far from Padalarang station if I take public transportation?,"transportation, location","neutral, neutral","transportation, far"
9056b1178c9c4334952614f167926f57,2019-02-15 13:30:10,Stone Garden,Pemandangn alam dngn berbagai batu karang yg yunik and alami,3,neutral,neutral,positive,Scenery with various unique and natural rock formations,"scenery, nature","positive, positive","Scenery, rock"
f9a6f8b42fdd4451b3e7cc4e6ef68fbd,2021-02-15 13:22:57,Gunung Putri Lembang,. Tiket masuk camping jadi 20rb per orang.  tempat nya bagus,3,neutral,neutral,positive,Camping entrance fee is 20 thousand per person. The place is nice.,"entrance, place","negative, positive","entrance, place"
0fc89aed946e4160b488030dc0dc19fb,2019-02-15 13:28:56,Stone Garden,Lumayan nyaman u menghilangkan kepenatan sambil ber OR 🚲🚲🚲 …,5,neutral,neutral,positive,Quite comfortable for relieving fatigue while cycling 🚲🚲🚲 ...,comfort,positive,comfortable
509d82775e504997a88601bfbaa205cb,2019-02-15 13:28:58,Stone Garden,tempat OK yang sedikit butuh effort buat naik.. That's good.,4,neutral,neutral,positive,A good spot that takes a bit of effort to get to. That's good.,"spot, accessibility","positive, negative","spot, effort"
186ec5a31ab7435788ef20db64744d98,2022-06-15 13:23:08,Gunung Putri Lembang,Toilet nya jorok :((( tapi view sama tempat campnya bagus🥰 …,5,neutral,negative,positive,The toilet is dirty :((( but the view and the camping spot are nice🥰,"restroom, view, spot","negative, positive, positive","toilet, view, spot"
86216517bef64a3faa712a35d2064957,2022-06-23 18:05:24,Gunung Tangkuban Parahu,Salah satu gunung merapi aktif yg bisa dikunjungi dngn mudah,5,neutral,neutral,neutral,One of the active volcanoes that can be easily visited,"attraction, accessibility","positive, neutral","volcanoes, volcanoes"
1889a46795054241a98c9d65590dda7d,2020-02-15 12:32:51,Taman Hutan Jayagiri Lembang,kalau enggak ada motor trail masuk kayaknya bakal lebih asik,2,neutral,neutral,positive,"If there's no dirt bike going in, it will probably be more fun.",trail,negative,dirt bike
b9069a8b99634c07bea37f6554362672,2021-02-15 12:25:03,Curug Tilu Leuwi Opat,"View nya mantap, banyak wahana juga bnyak spot buat nyantai.",4,neutral,neutral,positive,"The view is amazing, lots of rides and many spots to relax.","view, spot, attraction","positive, positive, positive","view, spots, rides"
254d2d8100fc485ba9276c997d1d1b69,2021-02-15 14:05:19,Curug Layung Camp Situ Lembang," Tempat yang keren bagi saya untuk menekan kepala saya ...

",5,neutral,neutral,positive,A cool place for me to rest my head...,"place, accommodation","positive, positive","place, head"
9087b42d38044e23b9c0e427c7cc33ed,2022-07-15 13:04:38,Taman Lembah DEWATA,Suka tempat ini ademm ... recomend tempat wisata d lembang .,4,neutral,neutral,positive,"I like this place, it's cool... recommend a tourist spot in Lembang.","place, spot","positive, positive","place, spot"
0b5401609c1f473a8e6a388af75bf2b4,2022-05-15 14:09:07,Curug Cimahi / Curug Pelangi,View bagus dan Indah cocok untuk wisatawan luar kota Bandung,5,neutral,neutral,positive,"Great and beautiful view, suitable for tourists from outside Bandung",view,positive,view
261034bd1e1f4e0cb9d4122c70a428be,2022-05-23 18:04:33,Gunung Tangkuban Parahu,"Tempat bgs utk wisata kel,jgn lupa bw baju hangat+srg tangan",5,neutral,neutral,neutral,"A good place for family trips, don't forget to bring warm clothes + gloves",place,positive,place
e86ad556462f4b9eaf6bc467041810fb,2019-02-15 13:23:17,Gunung Putri Lembang,Sangat indah kota bandung di lihat dari gunung putri lembang,5,neutral,neutral,positive,Bandung city is very beautiful as seen from Mount Putri Lembang,"beauty, scenery, mountain, place","positive, positive, neutral, neutral","beautiful, seen, Mount, city"
4be4374042c94d739a1833927d59666c,2022-02-15 14:13:08,Sanghyang Kenit,kenapa masuk harus beli tiket mau nya gratis aj jd biar rame,5,neutral,neutral,neutral,Why do we have to buy tickets to enter? I want it to be free so it will be crowded.,"ticket, crowd","negative, positive","tickets, crowded"
ce73d4b30dde4ca994ed4524c646577d,2022-07-15 12:57:11,Kebun Begonia Lembang,Sangat indah taman bunga namun syg bunga yg aku cari tdk ada,5,neutral,neutral,positive,"The flower garden is very beautiful, but unfortunately the flower I was looking for isn't there.",garden,positive,garden
640ccf4ba75c4c52ac73d0aa33f514ea,2020-02-15 13:43:57,Sanghyang Heuleut,"Tempat nya keren , sejuk dan pemandangan nya memanjakan mata",5,neutral,neutral,positive,"The place is cool, refreshing, and the view is a feast for the eyes.","place, view","positive, positive","place, view"
41c5d7ce2ef443528fa5cd4cdf29be93,2020-02-23 18:13:01,Ciwangun Indah Camp (CIC),Tempat yg cukup asyik adem dan nyaman untuk liburan keluarga,5,neutral,neutral,neutral,"A quite cool, relaxing, and comfortable place for a family vacation.","place, comfort","positive, positive","place, comfortable"
472756371d614566be64ada36e77ca6c,2023-01-15 12:39:45,Sarae Hills,"Fasilitas lengkap ; kuliner, wahana anak, & ada juga fashion",5,neutral,neutral,positive,"Complete facilities; culinary, children's rides, and also fashion","facility, food, entertainment, shopping","positive, positive, positive, positive","facilities, culinary, rides, fashion"
25404b2f328143ccae1b76e8fe679f0d,2022-05-15 14:20:46,Situ Ciburuy,"Rest area yang lumayan nyaman, view nya sejuk situ yg indah.",4,neutral,neutral,positive,"A fairly comfortable rest area, the view is cool and the place is beautiful.","comfort, view, place","positive, positive, positive","rest area, view, place"
3f48ae12f38f4a5180debb109dcded43,2021-02-15 13:05:30,Taman Lembah DEWATA,Great! Lebih butuh tempat wisata alam spt ini. Rekomen. 😬👍 …,5,neutral,neutral,positive,Great! More need for natural tourist attractions like this. Recommended. 😬👍 …,"attraction, nature","positive, positive","attractions, natural"
ca98b25f458b442eb2157fc9d682779e,2020-02-15 13:49:17,Curug Maribaya,curugnya kecil jd klo hny ingin melihat curug aj akan kecewa,3,neutral,neutral,negative,"The waterfall is small, so if you only want to see the waterfall, you will be disappointed.",attraction,negative,waterfall
fd2db373a4a14cf092d8a5b6eac19dc6,2019-02-15 13:49:24,Curug Maribaya,"Kotor, mushola ga ada air nya. Air terjun kotor, air sedikit",2,neutral,negative,negative,"Kotor, the prayer room has no water. The waterfall is dirty, there's little water.","water, water, cleanliness","negative, negative, negative","water, water, waterfall"
1c249576884142dba171d202385297ae,2022-02-23 18:22:14,Terminal Wisata Grafika Cikole,"Suasana nyaman,adem ,soft bagus deh buat yg suka ootd 🌳🍂🌿💜 …",5,neutral,neutral,positive,"Cozy, cool, soft atmosphere, great for those who like OOTDs 🌳🍂🌿💜",atmosphere,positive,atmosphere
f91a07ceaa2b4142896fb0a09e2b8c46,2022-06-15 14:09:06,Curug Cimahi / Curug Pelangi,Yang jalanan mau sampai curug Licin.Tapi bagus sih view nya.,5,neutral,neutral,positive,The road leads to Licin waterfall. But the view is nice though.,"road, view","neutral, positive","road, view"
033463d02dff42249452deb160e760fc,2019-02-15 13:49:22,Curug Maribaya,"view nya biasa saja, lokasi air terjun jauh dari pintu masuk",3,negative,neutral,negative,"The view is ordinary, the waterfall is far from the entrance.","view, attraction, entrance","neutral, positive, negative","view, waterfall, entrance"
b7293d49ede741b0a87438d9c1b2044e,2019-02-15 14:15:34,Bukit Senyum,Tempat yang nyaman untuk melepas segala persoalan di kota ✔️,4,neutral,neutral,positive,A comfortable place to let go of all your worries in the city ✔️,"place, atmosphere","positive, positive","place, city"
8dc0565e798d4398810ad7bf6e8415cd,2022-03-23 18:05:32,Gunung Tangkuban Parahu,Bagus parkirnya luas sarana belanja kuliner dan spot foto oke,5,neutral,positive,positive,"The parking is spacious, the culinary shopping facilities, and the photo spots are good.","parking, shopping, photo","positive, positive, positive","parking, shopping, spots"
2bc60800020a41c9aa769df12cf86f88,2023-01-23 18:34:32,Orchid Forest Cikole,"Suka dengan tempat ini
Bersih dan rapi
Asyik bersama keluarga",5,neutral,positive,positive,"Love this place
Clean and tidy
Fun with family","place, cleanliness, entertainment","positive, positive, positive","place, clean, Fun"
20d5a11b9810413aad3d21fb835b0a3a,2019-02-15 13:28:58,Stone Garden,Tempat nya bagus buat ngadem dan berfoto hrga masuk pun murah,5,neutral,neutral,positive,"The place is good for cooling down and taking photos, and the entrance fee is cheap.","place, photo, ticket","positive, positive, positive","place, photos, fee"
34f39d500914436fae944b0764338947,2023-01-23 18:04:36,Gunung Tangkuban Parahu,Dari dulu sampai skrg msh tetap jadi tempat wisata yg menarik,5,neutral,neutral,neutral,"From the past until now, it remains an interesting tourist destination.","attraction, history","positive, positive","destination, past"
ba018eef22bc4c0fb8bc7f8bf76db8a6,2019-02-15 13:30:26,Stone Garden,"Sebelum viral mending sempetin ke sini, banyak spot bagus bro",4,neutral,neutral,positive,"Before it goes viral, you should visit here, there are many good spots, bro.",spot,positive,spots
aede833ca40e4d82b78cc5c2c6fdfecf,2022-02-23 18:22:53,Terminal Wisata Grafika Cikole,Lumayan lah kalo buat orang jenuh terus tiba-tiba pengen main,4,neutral,neutral,neutral,It's decent if you're bored and suddenly want to play.,"activity, place","positive, neutral","play, here"
21d0b3037d3c488eb58fdda091c6e33b,2020-02-15 13:44:01,Sanghyang Heuleut,Kalo di tempat pemberhentian angkot terus jalan ..jauh ga ya?,3,neutral,neutral,neutral,"If I get off at the angkot stop and keep walking, is it far?","walking, taxi","neutral, neutral","walking, angkot"
9bea8a31ccb648928bc48b0833ef3bae,2019-02-15 14:18:35,Curug Sawer Cililin,"tempat lumayan dekat dengan jalan raya , hanya pas kesana pas",4,neutral,neutral,neutral,"a decent place close to the highway, just happened to be there at the right","place, road","positive, neutral","place, highway"
cf0ff885d119467d9b8ceb0032a302dd,2020-02-15 13:30:19,Stone Garden,Tempat yg dibentuk alam cocok untuk berfoto dan dan bersepeda,4,neutral,neutral,positive,"A place shaped by nature, suitable for taking photos and cycling.","place, photo, nature","positive, positive, positive","place, photos, nature"
3757d10a1cd74d07bb7ddcfc46e946ae,2020-02-15 13:49:05,Curug Maribaya,Sayang airnya kotor dan bau amis dan masih ada sampah kiriman,2,neutral,negative,neutral,"The water is dirty and smells fishy, and there's still flood debris.","water, water","negative, negative","water, debris"
6acceaa73e3045b1ac3052c57ab26b92,2020-02-15 13:23:16,Gunung Putri Lembang,Menikmati sunrise yang sangat begitu indah dari atas awan 😍 …,5,neutral,neutral,positive,Enjoying the incredibly beautiful sunrise from above the clouds 😍 …,"view, weather","positive, positive","sunrise, sunrise"
dd96a73a6e97407bad3e200a7b69e905,2022-12-23 18:04:10,Gunung Tangkuban Parahu,Tempat wisata alam yg awesome bgt di Lembang Kab. Bdg Barat..,5,neutral,neutral,positive,"An awesome nature tourist spot in Lembang, West Bandung Regency.","nature, spot, place","positive, positive, positive","nature, spot, place"
e866ef1f04f24f9c8ad869fd1d5977a4,2020-02-15 12:32:51,Taman Hutan Jayagiri Lembang,Tempat cocok Untuk pemula yg baru mau mencoba olahraga hiking,5,neutral,neutral,positive,A suitable place for beginners who want to try hiking,"place, hiking","positive, positive","place, hiking"
0627f800b08f4065b0a7d48483d1caf5,2019-02-15 13:29:52,Stone Garden,Tempat poto2 yg sangat indah udara sejuk pemandangan yg indah,3,neutral,neutral,positive,"A very beautiful photo spot, cool air, beautiful scenery","photo, air, scenery","positive, positive, positive","photo, air, scenery"
602015777fc0476eada510e225c7e13b,2022-02-15 21:07:30,Curug Panganten,Bagus msh alami...akses nya msh blm di buat yg bagus....😀😀😀 …,5,neutral,neutral,positive,"Good, still natural...the access hasn't been made nice yet....😀😀😀","accessibility, nature","negative, positive","access, natural"
ea005734933b416684fabfee8791c808,2022-04-15 12:39:50,Sarae Hills,"disini terasa nyaman dan tdk membosankan, 2x aku sdh kesini🥰👍",5,neutral,neutral,positive,"It feels comfortable and not boring here, I've been here twice 🥰👍","comfort, atmosphere","positive, positive","comfortable, here"
4949c02b93ac4a869fdb99dda028be18,2022-06-15 13:05:07,Taman Lembah DEWATA,"View nya bagus, banyak spot foto nya,
Banyak mainan utk anak2",5,neutral,neutral,positive,"The view is good, there are many photo spots.
There are many toys for the children.","view, spot, facility","positive, positive, positive","view, spots, toys"
