id,datetime,location,text,rating,accessibility,facility,activity,english_translation,text_length,summary
d00f64e549a24209aba51da5f7c43b74,2022-02-15 14:09:00,Curug Cimahi / Curug Pelangi,"Parkiranya kurang luas,
Dan kurang di rawat
Kalo di foto foto bagus.
Tapi aslinya kurang kerawat
Karena naek turun nya emng engap bgt sih
Kedepanya mungkin ada lift otomatis
Biar wisatawanya banyak yang mau

Karena mereka hanya foto dari atas ajah
Gk mau ke bawah",5,neutral,negative,positive,"The parking is not very spacious,
And not well maintained.
It looks good in photos.
But in reality, it's not well cared for
Because the ups and downs are really tiring.
In the future, perhaps there will be an automatic lift
So that more tourists will want to visit.

Because they only take photos from above
They don't want to go down.",62,"This attraction has significant accessibility issues due to strenuous, steep terrain, which often limits visitor activity to taking photos from the top. The facilities are also poor, featuring a small, ill-maintained parking area and a lack of an accessibility lift."
d04846276e3645e78caca906d12d4d9d,2020-02-23 18:35:00,Orchid Forest Cikole,"Kalau mau foto tempat ini bisa jadi salah satu pilihan destinasi, waktu yg tepat ketika ada sinar matahari, kalau pas mendung kurang menurut saya, saya suka koleksi anggrek disini, bisa liat di foto2 ini",4,neutral,neutral,positive,"If you want to take photos, this place can be one of the destination options. The right time is when there is sunlight; if it's cloudy, it's less ideal in my opinion. I like the orchid collection here, you can see it in these photos.",45,"This destination is suitable for photography, particularly in sunny conditions, and features an orchid collection for viewing."
d1ced8b0b7954b58b2ac774a6267aab2,2019-02-15 13:48:52,Curug Maribaya,"cukup baik, lingkungan alam masi asri, cocok untuk tempat menghilangkan kejenuhan, utk kebersihan perlu ditingkatkan lagi karena banyaknya sampah yang ada di dalam tempat wisata mudah dijumpai. overall cukup baik, next time kembali lagi",4,neutral,negative,neutral,"Quite good, the natural environment is still beautiful, suitable for a place to relieve boredom. For cleanliness, it needs to be improved again because a lot of trash is easily found within the tourist spot. Overall, it's quite good, will come back next time.",44,"The attraction offers a beautiful natural environment suitable for relaxation, but its appeal is diminished by a noticeable lack of cleanliness and the presence of litter."
d2aa3f81c216449db27fbb0e92a15dcf,2021-02-23 18:35:06,Orchid Forest Cikole,"Ok banget sih! Bersih dan terawat. Banyak spot foto lucu juga yg bikin dia beda sama hutan pinus lainnya. Ada shuttle juga untuk kembali ke tempat parkir. Harga tiket masuk standar, tapi sayang ada bbrp spot di dalam yg kalo mau masuk harus bayar lagi 😅 …",5,neutral,positive,positive,"Really good! Clean and well-maintained. Lots of cute photo spots that make it different from other pine forests. There's also a shuttle to get back to the parking lot. The entrance ticket price is standard, but unfortunately there are some spots inside that require an additional payment to enter 😅 …",51,"This well-maintained attraction offers numerous photo opportunities and provides a shuttle service for convenient access back to the parking lot. While there is a standard entrance fee, visitors should be aware that some spots within the site require an additional payment for entry."
d2abec082d74494c841a757bfceb9a01,2023-01-15 13:29:06,Stone Garden,"Tempat nya bagus trek nya klo hujan hati""aga licin  dan bnyak monyet ya juga",5,neutral,neutral,positive,"The place is good, the track is a bit slippery when it rains, be careful, and there are also many monkeys.",21,"This attraction features a walking track that becomes slippery in wet weather, requiring caution. The site is also characterized by the presence of numerous monkeys."
d57e3b66199845a9a3e730eb3eeadca0,2019-02-23 18:22:17,Terminal Wisata Grafika Cikole,Bosan dengan kepenatan kota. coba ke cikole bnyak pemainan dan bsa menginap disini. Mau mkan bsa harga mkan terjaungkau tiket juga bisa di tukar makan atau permainan ya gengs.. Mau acara getring pas bgt dsni. Tmpat teduh aman dan berkumpul dngan bahagia😉 …,5,neutral,positive,neutral,"Tired of the city's exhaustion. Try Cikole, there are many games and you can stay here. You can eat at affordable prices, and tickets can also be exchanged for food or games, guys. If you want to have a gathering event, this is the perfect place. A shady, safe place to gather happily 😉…",54,"This tourist attraction offers numerous games, accommodation, and affordable dining. The venue is suitable for group gatherings and features a system where entrance tickets can be redeemed for food or activities."
d68b12b2efeb4754a708203ad8a4faf4,2019-02-15 13:28:44,Stone Garden,"Tempat yang luar biasa keren, spot foto melimpah, kalo belajar batuan juga bisa, climbing juga bisa (katanya..)
Cuma ya masuknya ada 2 kali tiket, tiket pertama kurang jelas untuk apa.
Tapi untuk lokasinya, recommended sekali lah kalo pecinta wisata alam bebatuan.",5,neutral,neutral,positive,"An incredibly cool place, abundant photo spots, you can also study rocks, and you can also climb (they say...).
It's just that there are two entrance fees, the first ticket is unclear what it's for.
But for the location, it's highly recommended for nature lovers who enjoy rocky landscapes.",49,"This natural site, recommended for lovers of rocky landscapes, provides opportunities for photography, geological study, and potential rock climbing. Visitors should be aware that access requires a confusing two-part entrance fee."
d8e0a91655074ab4b3a3dc94884a35d6,2022-06-15 12:38:57,Sarae Hills,"Masuk dengan tiket Rp 50.000 dapat untuk masuk dan menikmati wisata baru, serta dapat minuman ‘selamat datang’. Untuk menyeberang Jembatan wajib membayar Rp 15.000,- atau naik mobil yang mengantar ke lokasi dibawah. Yang sedikit memicu andrenalin karena sebagian jalan memakai besi lubang yang dapat melihat kebawah",5,neutral,neutral,positive,"Entry with a ticket of Rp 50,000 includes admission to the new tourist attraction and a 'welcome' drink. Crossing the bridge costs Rp 15,000 or you can take the car service to the location below. The adrenaline-pumping part is that some of the path is made of grated metal, allowing you to see down.",54,"The attraction's Rp 50,000 admission fee includes a welcome drink. For an additional cost, visitors can cross a bridge with a see-through grated metal path, or alternatively, use a car service for transport to the lower area."
dc2ecb4df3f24de19c0586f80d8cbee8,2021-02-15 13:43:47,Sanghyang Heuleut,"Kalo mau kesini jarak mulai dari tempat parkir lumayan jauh,saha lupa itu tempat parkir teh pintu pertama kalo gak salah,bayar parkir dan helm sekitar 10000ribu dan bayar tiket masuk 10000/15000an per orang,dan bisa menyewa jasa tour gate biar tidak tersesat.",5,neutral,neutral,neutral,"If you want to come here, the distance from the parking lot is quite far. I forgot, the parking lot is the first entrance, if I'm not mistaken. Parking and helmet fees are around 10,000 rupiah, and entrance tickets are 10,000/15,000 per person. You can also hire a tour guide to avoid getting lost.",54,"The attraction is located a considerable distance from its parking lot, which serves as the main entrance. Visitors should expect to pay separate fees for parking, helmet rental, and admission. For assistance with navigation, tour guides are available for hire."
dd5b51de7a384f54b903bd289c27eb06,2020-02-15 13:49:18,Curug Maribaya,"Tempat wisata mantab , ada pemandian air panas dan pemandangan yg bagus",4,neutral,neutral,positive,"Great tourist spot, has hot springs and good views",9,The tourist site features hot springs and is noted for its excellent views.
df6d3175d0134defbca688dc1e98d414,2022-07-23 18:22:15,Terminal Wisata Grafika Cikole,"tempat yang pas untuk kegiatan berkelompok seperti family gathering, employee gathering, dll.

arena outbond luas, paket sudah termasuk makan siang, tapi tempat jajan juga tersedia.

sayang mushola nya kecil, ada masjid tapi cukup jauh ke tempat parkiran.",4,neutral,negative,positive,"The perfect place for group activities such as family gatherings, employee gatherings, etc.

Spacious outdoor arena, package includes lunch, but snack stalls are also available.

Unfortunately, the prayer room is small, and there is a mosque but it's quite far from the parking lot.",44,"This venue is ideal for group activities, offering a spacious outdoor area with food options that include package lunches and snack stalls. While prayer facilities are available, the on-site room is noted as small, and the mosque is located inconveniently far from the parking area."
df7caf60e4f94b2782b6df114196a7ff,2020-02-23 18:04:38,Gunung Tangkuban Parahu,"Harga tiket 40rb/orang sudah termasuk kendaraan, disetiap tikungan terdapat petugas keamanan, sepanjang jalan dr mulai jalan Tangkuban Parahu bersih, tidak terlihat sampah. Harga souvernir bisa ditawar(asal pinter tapi jangan sampai dibanting, kasian).naik kuda 50rb/2 orang. Untuk makanan dan minuman mendingan bekel aja.",5,neutral,positive,neutral,"Ticket price is 40,000 IDR per person, which includes the vehicle. There are security guards at every turn. The road from Tangkuban Parahu is clean, no trash is visible. Souvenir prices are negotiable (if you're good at it, but don't bargain too hard, it's a pity). Horse riding is 50,000 IDR for 2 people. For food and drinks, it's better to bring your own.",64,"The site is accessible by vehicle for a 40,000 IDR entrance fee, featuring clean roads and security personnel. Horse riding is available for an additional cost, and while souvenirs are sold at negotiable prices, visitors are advised to bring their own food and drinks."
dfeab984348b4855a04ae0c6e6d3e19d,2022-02-23 18:35:03,Orchid Forest Cikole,"Tempatnya menyenangkan, banyak spot buat ambil foto, keindahan alam yang disajikan sangat memanjakan mata, ada fasilitas outbound berupa flying fox, areanya luas tapi tak usah khawatir jika sudah di bawah nanti ada shuttle ke atas ke tempat parkir",4,neutral,positive,positive,"The place is pleasant, with many spots for taking photos. The natural beauty presented is very pleasing to the eye. There are outbound facilities like a flying fox, and the area is vast, but don't worry, once you're down there, there's a shuttle to take you back up to the parking lot.",52,"This scenic attraction features adventure activities like a flying fox and is noted for its vast size. For accessibility, a shuttle service is available to transport visitors from the lower areas of the site back to the parking lot."
e20b7db6fa4649a4abd72290eae5bb46,2022-12-23 17:57:47,Floating Market Lembang,"Bagus tempatnya,bayarnya cukup terjangkau.Saran jangan ajak ortu yang sudah sepuh kasian karena banyak jalanan yg naik.Jadi sistemnya kalo disini itu bayar sekali di depan habis itu kalo di dal mau masuk wahana yg lain juga bayar tapi banyak yg free juga kok.Overall oke tempatnyaaa.",5,neutral,positive,positive,"The place is nice and the price is quite affordable. My suggestion is not to bring elderly parents, as it's a pity because there are many uphill paths. So the system here is you pay once at the entrance, and then if you want to enter other attractions inside, you still have to pay, but many are free too. Overall, the place is okay.",64,"This affordable attraction features numerous uphill paths, making it challenging for visitors with limited mobility. An initial entrance fee is required, and while many activities inside are free, some specific attractions necessitate separate payment."
e219b1d81b454a2084e1371691e18113,2022-08-23 17:57:45,Floating Market Lembang,"Pertama kesini awal pembukaan dan hampir tiap sabtu dan minggu kesini, msh sepi dan sengaja cari hotel yg dkt sini biar minggu paginya bs olah raga disini.. Dan berjalan waktu ternyata tambah rame dan tambah banyak arena lain... Makanan nya pun tambah banyay",5,neutral,neutral,neutral,"First came here at the opening and almost every Saturday and Sunday came here, still quiet and intentionally looked for a hotel nearby so that on Sunday mornings could exercise here. And as time went on, it turned out to be more crowded and more other attractions... The food also increased a lot.",53,"Once a quiet location suitable for exercise, this attraction has become increasingly crowded over time, now offering a greater number of attractions and a wide variety of food options."
e459cca07fbb41dd84a22bd70fb6d1c9,2020-02-23 18:22:14,Terminal Wisata Grafika Cikole,"Lembang emng surganya tmpat wisata ya gx ngerti lg bagus2 smua gx ada yg mengecewakan. Buat yg maubke sini tiket msuk 15k. Ini tuh tmpat camping dan nginep gitu. Ada outbound cafe dan penangkaran rusa. Next pengen nyoba stay di sini hehe.
Jgn lupa follow ig saya @randyndie",5,neutral,neutral,neutral,"Lembang is indeed a paradise for tourist spots, I don't know what else to say, all of them are good, none are disappointing. For those who want to come here, the entrance ticket is 15k. This is a place for camping and staying overnight. There's an outbound area, a cafe, and a deer conservation. Next time I want to try staying here, hehe.
Don't forget to follow my Instagram @randyndie",70,"This Lembang tourist attraction, accessible for a 15k entrance fee, offers facilities for camping and overnight stays. Key activities and amenities mentioned include an outbound area, a cafe, and a deer conservation."
e50dc707e1134f6ebc8a4f54111704b7,2022-02-15 12:57:26,Kebun Begonia Lembang,"Mampir disini kalau ke Lembang. Tidak jauh dari floating market.
Kebun bunga Begonia benar-benar memanjakan mata. Bunga dimana-mana.
Parkir gampang, fasilitas juga cukup baik. Toilet bersih dan mushola ada disini. Tempat ngemil juga ada.
Yang jelas sih untuk selfie-selfie disini tempatnya.",5,positive,positive,positive,"Stop by here if you're going to Lembang. Not far from the Floating Market.
The Begonia flower garden is truly a feast for the eyes. Flowers everywhere.
Parking is easy, and the facilities are quite good. The toilets are clean and there's a prayer room here. There are also places to snack.
The main thing is, this is a great place for selfies.",63,"This easily accessible flower garden in Lembang features convenient parking and well-maintained facilities, including clean toilets, a prayer room, and snack areas. The main activities are enjoying the extensive floral displays and taking photographs."
e50e24c4cb14443583e7f6b9ce206455,2020-02-15 13:28:39,Stone Garden,"This place is awesome...
Asli keren banget, pemandangannya keren banget.
Batu-batunya banyak dan oh iya disini panas bangett temans kalo siang, karena tempatnya terbuka... yuks main ke Stone garden... aku kesini dari Bandung naik kereta lokal bayarnya Rp 5.000 trus, naik ojek online. Tiket masuknya Rp 8.000",5,neutral,neutral,positive,"This place is awesome...
It's really cool, the scenery is amazing.
There are many rocks and oh yes, it's very hot here during the day, friends, because it's an open space... let's go play at Stone Garden... I came here from Bandung by local train, it cost Rp 5,000, then I took an online motorbike taxi. The entrance ticket is Rp 8,000.",62,"Stone Garden is a scenic, open-air attraction featuring a rocky landscape, which can get very hot during the day. The site is accessible from Bandung by local train and online motorbike taxi, with an entrance fee of Rp 8,000."
e7d5841268164cb6b05f7ace082ba8a3,2022-07-15 14:09:07,Curug Cimahi / Curug Pelangi,"recomended buat yg suka tracking, seru jg buat main air deket curugnya..
bagusnya kalo kesini hrs bener2 sehat biar kuat sampai curugnya apalagi pulangnya mantepp poll di kaki..
Cuman kmrn air terjunnya keliatan coklat sebagian trs banyak sampah di pinggiran kali bawahnya, kalobisa dirawat dan diperbagus lg tempat istirahatnya",5,neutral,negative,positive,"Recommended for those who like trekking, it's also fun to play in the water near the waterfall.
It's best to come here when you're really healthy so you can make it to the waterfall, especially on the way back, your legs will be tired.
However, yesterday the waterfall looked partly brown and there was a lot of trash on the edges of the river below, if it could be maintained and the resting areas improved.",75,"This attraction offers trekking and water activities at a waterfall, but access involves a strenuous hike suitable only for visitors in good physical condition. The site's facilities, such as resting areas, require improvement, and it suffers from poor maintenance, with issues of litter and discolored water noted."
e9d12e27603542be8a9c4b14c96870d5,2022-09-23 18:04:02,Gunung Tangkuban Parahu,"Harga worth it dengan segala keindahan alam di dalamnya, tempatnya luas banget, sejuk adem walau matahari muncul ga berasa panasnya, tiket masuk bukan sekedar 30rb yaa per orang 🤭 …",5,neutral,positive,positive,"The price is worth it for all the natural beauty within, the place is really spacious, cool and pleasant even when the sun is out, you don't feel the heat. The entrance ticket isn't just 30 thousand per person 🤭 ...",41,"The attraction offers a spacious and pleasantly cool environment, allowing visitors to comfortably enjoy its natural beauty even on sunny days. Access requires an entrance fee greater than 30,000 per person."
eaa752190be34edba32340bfbcf57f69,2022-06-23 18:21:56,Terminal Wisata Grafika Cikole,"Tempat outbond yang super keren
Selama outbond nanti akan diberikan gelang dengan 3 tiket permainan. Bisa untuk flying fox, panjat tebing, meniti tali
Super challenging sekali, dan yang pasti aman karena sudah ditangani profesional
Spot foto alam juga sangat keren
Wajib kesini dengan rekan kerja untuk tim building",5,neutral,neutral,positive,"A super cool outbound location
During the outbound, you will be given a bracelet with 3 game tickets. It can be used for flying fox, rock climbing, and rope traversing.
It's super challenging, and definitely safe because it's handled by professionals.
The natural photo spots are also very cool.
Must come here with colleagues for team building.",57,"This outbound location offers professionally supervised, challenging activities like flying fox, rock climbing, and rope traversing. Access to three of these activities is granted via a ticketed bracelet system. The site also features natural photo spots and is recommended for team-building purposes."
eb51a7f42c124f2e8f32404ddefc9fae,2019-02-23 18:04:47,Gunung Tangkuban Parahu,"Tempat parkir luas,ada masjid. Kalo kesulitan mengambil foto banyak akang yang jualan disana siap membantu",4,neutral,positive,neutral,"Spacious parking lot, there is a mosque. If you have trouble taking photos, there are many friendly vendors there ready to help.",22,"This tourist attraction offers convenient accessibility with a spacious parking lot and includes a mosque as a key facility. Visitors can also engage in photography, with helpful on-site vendors available to provide assistance."
ecc09a7927104f6b914200cadd117917,2020-02-15 12:57:19,Kebun Begonia Lembang,"Tempatnya menarik harga tiketnya murah banyak spot foto yang bagus juga,  cocok juga buat bawa anak anak tapi harus aga di awasi takutnya metikin bunga",5,neutral,positive,positive,"The place is interesting, the ticket price is cheap, there are also many good photo spots. It's also suitable for bringing children, but they need to be supervised a bit, lest they pick the flowers.",35,"This affordable, family-friendly attraction offers numerous photo opportunities. While suitable for children, they require close supervision to protect the site's flowers."
edba67c9784d4b1ca4a5b44ed4ff2b92,2022-06-15 12:39:10,Sarae Hills,"Pokonya harus cobain ke tempat ini, fasilitas dan pelayanan dari para petugasnya bagus banget, siap membantu kita contohnya saat ingin berfoto👍👍👍 ga nyesel deh kesini malahan pengen balik lagi. Saat hujan pun sudah ada payung yang mereka sediakan …",5,neutral,positive,positive,"You absolutely have to try this place. The facilities and service from the staff are amazing. They are always ready to help, for example, when you want to take photos 👍👍👍 You won't regret coming here, in fact, you'll want to come back again. Even when it rains, they have umbrellas available...",52,"This attraction provides excellent facilities and highly praised staff service. The staff is noted for being helpful with activities like photo-taking, and the site is well-equipped for inclement weather, offering amenities such as umbrellas."
eeecbe2223e54071b1d12fef78bbfe7b,2023-01-15 12:39:12,Sarae Hills,"Tempatnya seru, ada jembatan gantung, kastil, dan tempat iconic lainnya
Banyak spot foto yang oke..

Sayang tiket terusannya lumayan mahal.. Kalo yang bareng keluarga besar agak menguras dompet",5,neutral,negative,positive,"The place is fun, there's a suspension bridge, a castle, and other iconic spots.
Lots of great photo spots.

It's a shame the entrance fee is quite expensive. If you're coming with a big family, it can be a drain on the wallet.",43,"This attraction features a castle, a suspension bridge, and other photogenic locations. However, the high entrance fee can make it an expensive outing, particularly for large families."
f03d0dd707dc40c38ef54da7e068d466,2023-01-15 13:22:46,Gunung Putri Lembang,"Gunung putri lembang ini tidak jauh dari kota Bandung. Hanua saja jika ingin datang ketempat ini sebaiknya pagi hari untuk menghindari macet. Selain itu datang dipagi hari lebih menyenangkan, karena kita bisa menikmati pemandangan yg luar biasa indah dan menghirup udara yg segar.",5,positive,neutral,positive,"This Lembang mountain area is not far from Bandung city. However, if you want to come here, it's best to come in the morning to avoid traffic jams. Besides, coming in the morning is more pleasant because we can enjoy the incredibly beautiful scenery and breathe the fresh air.",49,"Located near Bandung, this mountain attraction is best visited in the morning to avoid traffic and to enjoy the scenic views and fresh air."
f0d5097bd4ac4a95b90a92bc676b07be,2022-02-23 17:57:12,Floating Market Lembang,Cocok untuk liburan berasama keluarga maupun sahabat. Tempatnya luas. Ada beberapa tempat yg kalo mau masuk bayar lagi salah satunya kota mini. Kalo mau murah lebih baik include semua wahana yg ada. Kalo mau masuk floating markernya saja harga tiketnya 30.000,5,neutral,positive,neutral,"Suitable for holidays with family or friends. The place is spacious. There are some places where you have to pay again to enter, one of them is the mini city. If you want it to be cheap, it's better to include all the existing rides. If you only want to enter the floating market, the ticket price is 30,000.",59,"This spacious attraction features multiple activities, such as a mini city and a floating market, with a tiered pricing system. Visitors can pay for individual areas separately or opt for a more cost-effective all-inclusive pass that covers all available rides."
f5cacb4609994ae9b89ea88700385523,2022-02-15 13:43:53,Sanghyang Heuleut,Sanghyang Heuleut .. objek wisata alam yang menampilkan pemandangan suangai dan bebukitan..,5,neutral,neutral,neutral,Sanghyang Heuleut... a natural tourist attraction featuring river and hill scenery...,11,"This natural attraction showcases scenic river and hill landscapes."
f633dd0e92cb409e9fdc0cb5c922c980,2020-02-15 12:24:42,Curug Tilu Leuwi Opat,"So beautiful. Ada flying fox, panahan. Sungai nya bagus, bisa buat mandi, dan yang paling bagus itu pemandangan waktu tracking ke curug tilu, meski curug tilu nya biasa aja, tp yg bagus itu waktu tracking nya. Ga terlalu jauh juga utk tracking, sekitar 2km, 30menitan. Bawa jaket anti air, karna sering hujan",5,positive,positive,positive,"So beautiful. There's a flying fox, archery. The river is nice, good for swimming, and the best part is the view during the trek to Curug Tilu. Even though Curug Tilu itself is just okay, the trek is what's great. It's not too far for the trek, about 2km, 30 minutes. Bring a waterproof jacket, because it often rains.",59,"This attraction offers activities such as a flying fox, archery, and river swimming. The site is accessible via a relatively short and scenic 30-minute trek (approximately 2km) to a waterfall, which is noted as the main highlight. Due to frequent rain, visitors are advised to bring waterproof clothing."
fcf51b97d4de4727b65d7995fa9dc223,2019-02-23 18:23:02,Terminal Wisata Grafika Cikole,"Tempatnya indah cocok sekali untuk berfoto selfi,disini juga terdapat beberapa permainan ada 3 permainan,yaitu:Flyng Fox,Jembatan Gantung dan Turun Tebing harga tiket permainanya ada yang 15.000 hingga 25.000",3,neutral,neutral,positive,"The place is beautiful, very suitable for taking selfies. There are also several games here, there are 3 games, namely: Flying Fox, Hanging Bridge and Cliff Descent. The ticket prices for the games range from 15,000 to 25,000.",38,"This scenic attraction, noted for its photo opportunities, features three paid adventure activities—a flying fox, a hanging bridge, and cliff descent—with individual ticket prices ranging from 15,000 to 25,000."
fd65143ba7f448e49b50b5aa37b98fac,2022-02-23 18:21:56,Terminal Wisata Grafika Cikole,"Tempatnya adem, sejuk tapi agak lelah yaa karna naik turun tanggaa. Pas kesini nyobain flying fox, jembatan tali, turun tebing. Terus juga ada kasih makan rusa, kelinci sama burung. Rekomen si buat yg mau liat hijaunya alam",5,neutral,neutral,positive,"The place is cool and refreshing, but it's a bit tiring because of the stairs going up and down. When I came here, I tried the flying fox, rope bridge, and rappelling. There was also feeding deer, rabbits, and birds. Recommended for those who want to see the green nature.",50,"This nature attraction offers various activities, including adventure sports like a flying fox and rope bridge, as well as animal feeding. However, visitors should be aware that accessibility is physically demanding due to numerous stairs throughout the site."
fe94bb20d6374c4f808c744d71744263,2019-02-15 12:57:23,Kebun Begonia Lembang,Kebun Bunga begonia paling pas buat foto2 Krn byk tempat yg bagus buat di upload di Instagram. Warna bunganya juga cerah2. HTM nya 20rb. Kalau kesini dari Lembang cari angkot yg arah Maribaya,5,neutral,neutral,positive,"The Begonia Flower Garden is perfect for taking photos because there are many good spots to upload on Instagram. The flower colors are also bright. The entrance fee is 20,000. If you're coming here from Lembang, look for a public minivan (angkot) going towards Maribaya.",45,"Ideal for photography with its vibrant flowers and photogenic spots, the Begonia Flower Garden charges a 20,000 entrance fee and is accessible from Lembang by public minivan."
