id,datetime,location,text,rating,accessibility,facility,activity,english_translation,better_english_translation,pred_nllb_baseline,pred_nllb_finetuned
30ae55889564453a904446adb3973515,23-02-2022 18:04,Gunung Tangkuban Parahu,harga tiket masuk 20ribuan per orang lokasi sekitar 45menit dari kota lembang banyak pedagang oleh-oleh di lokasi dan tersedia masjid serta toilet di lokasi,4,neutral,neutral,neutral,"Entrance ticket price around 20,000 per person, location about 45 minutes from Lembang city, many souvenir vendors at the location, and a mosque and toilets are available on site.","The entrance fee is around 20,000 per person. The location is about 45 minutes from the town of Lembang. There are many souvenir vendors at the location, and a mosque and toilets are also available.",ticket price of 20 thousand per person location about 45 minutes from the town of lembang many merchants by-remember at the location and available mosques and toilets at the location,"Entrance ticket price 20 thousand per person. The location is about 45 minutes from Lembang city. There are many souvenir vendors on site, and there are mosques and toilets available on site."
9d4a0cdef08443779963f3e7bb2e2d8f,16-02-2023 17:58,Floating Market Lembang,saya dah 2x kesini so far bisa bikin anak-anak sy happy kok cm yg agak kurang nyaman parkirannya aja kl pas penuh dpt parkiran dilapangan yg becek krn tanah gt tp utk tempatnya bagus suasananya recommended dg harga tiket masuk yg standart murah cm gak boleh bawa makanan,5,neutral,negative,positive,"I've been here twice already, and it always makes my kids happy. The only thing that's a bit inconvenient is the parking. When it's full, you end up parking in a muddy field because it's just dirt. But the place itself is good, the atmosphere is recommended, and the entrance ticket price is standard and cheap. However, you're not allowed to bring your own food.","I've been here twice and so far, it has managed to make my kids happy. The only slightly inconvenient thing is the parking. If it's full, you have to park in a field that gets muddy because it's just a dirt lot. But the place itself is nice, the atmosphere is recommended, and the entrance ticket is a standard cheap price, you just aren't allowed to bring your own food.",I've been here twice so far and I can make the kids happy. It's a little uncomfortable.,"I've been here twice so far, it can make my children happy, which is a bit uncomfortable. Parking is only available when it's full. Parking is dirty because of the ground, but for the place, the atmosphere is good. Recommended for the standard entrance ticket price, it's cheap, and you can't bring food."
9b24afc480274173bd1f2f6659d91ba6,23-09-2022 18:34,Orchid Forest Cikole,tempatnya bagus instagramable adem cuma ga bisa makan di area wisatanya,5,neutral,negative,positive,"The place is good, instagrammable, and cool, but you can't eat in the tourist area.","The place is nice, Instagrammable, and cool, but you can't eat in the tourist area.",It's a nice place. Instagramable. Adam just can't eat in his living area.,"The place is nice, Instagrammable, cool, but I can't eat in the tourist area."
241bb6e6a1ca410a834d20ce34ce5e0d,15-02-2019 13:29,Stone Garden,pandai-pandailah memilih spot niscaya hasilnya luar biasa saat tiba seperti biasa saja karena belum dikelola secara profesional bisa dimaklumi sampah masih ada di sana sini tapi tidak parah buat saya asyik lah,4,neutral,negative,neutral,"Be smart in choosing your spot, and the results will be extraordinary when you arrive. As usual, it's understandable that it hasn't been managed professionally yet, with trash still here and there, but it's not severe. For me, it's enjoyable.","Be smart about choosing your spot, and the results will surely be extraordinary. When you arrive, it seems just ordinary because it hasn't been professionally managed. It's understandable that there's still trash here and there, but it's not too bad. For me, it was fun.","Well, if you're smart enough to pick a spot, the results will be amazing when you get there, as usual, because it's not professionally managed.","Be careful choosing a spot, the results will be amazing when you arrive, as usual because it hasn't been professionally managed. Trash can still be picked up there, but it's not bad for me. It's fun."
73a660e107b047a49a1881551b102112,23-02-2020 18:04,Gunung Tangkuban Parahu,view yg indah bawa keluarga tempat bersih jalanan rapih masih pagi jd gak begitu macet semoga lain waktu bisa kembali lagih,5,positive,positive,positive,"Beautiful view, brought the family, clean place, tidy streets. It was still early so it wasn't too crowded. Hope to be able to come back again next time.","Beautiful view, a great place to bring the family. The place is clean and the streets are neat. It's still early in the morning, so it's not too congested. Hopefully, I can come back again another time.",It's a beautiful view bringing the family clean streets clean it's still early so don't get so stuck hopefully next time I can come back,"Beautiful view, bring family, clean place, the streets are tidy, it's still early in the morning, so it's not too crowded. Hopefully, I can come back again next time."
d2cbd938787b4b6687b4333894bc98e5,15-02-2019 12:57,Kebun Begonia Lembang,amazing relatif murah surga buat selfie mania banyak spot bagus untuk foto udara sejuk pemandangan indah bisa petik buah sayur lgs di kebun,5,neutral,positive,positive,"Amazing, relatively cheap paradise for selfie fanatics, many good spots for aerial photos, cool, beautiful scenery, can pick fruits and vegetables directly from the garden.","Amazing and relatively cheap. A paradise for selfie lovers with many good spots for photos. The air is cool, the scenery is beautiful, and you can pick fruits and vegetables directly from the garden.",Amazing relatively cheap heaven makes selfie mania many good spots for cool air photos beautiful scenery can quote vegetables lgs in the garden,"Amazing, relatively cheap, paradise for selfies, mania, many good spots for photos, cool air, beautiful scenery, you can pick fruits and vegetables in the garden."
fec2f40274cd43dda613013091099f8b,23-02-2021 18:34,Orchid Forest Cikole,mantap dingin hanya spot foto dan ada live music juga,5,neutral,positive,positive,"Awesome, cold, there's only a photo spot and live music too.","Awesome and cool, there are photo spots and live music too.",Just a spot of photos and there's live music too.,"Awesome, cool, just photo spots, and there's also live music."
2cc7f7940b1140a7bc2f9e0dc1f5ec27,23-02-2022 18:35,Orchid Forest Cikole,spot fotonya banyak banget view siang sorenya indah dengan udara sejuknya cikole betah buat lama-lama disini sayangnya pas kesini lg hujan jadi sebentar doang disininya recommended buat yg suka foto selfie,4,neutral,neutral,positive,"There are so many photo spots. The views during the day and evening are beautiful, with cool air. It's so comfortable here in Cikole that you want to stay for a long time. Unfortunately, it was raining when I came, so I could only stay for a short while. It's recommended for those who like taking selfies.","There are so many photo spots. The afternoon and evening views are beautiful with the cool Cikole air; you could comfortably spend a long time here. Unfortunately, it was raining when I came, so I was only here for a little while. Recommended for those who like to take photos and selfies.",The spot of the photo is so many views in the afternoon it's beautiful with the cool air the school is cool for a long time here unfortunately when it's raining here so for a while prayers it's recommended for those who like selfie photos,"The photo spots are so many, the afternoon view is beautiful with the cool air. It's nice to stay here for a long time. Unfortunately, it was raining when I came here, so it was only for a short time. The design is recommended for those who like taking selfies."
14bd843e814243db91a800b897a5a38e,15-02-2020 13:49,Curug Maribaya,tempat wisata yang menarik untuk dikunjungi oleh peminat yang alami sejuk dan nyaman,5,neutral,neutral,positive,"An interesting tourist spot to visit for those who enjoy nature, coolness, and comfort.","An interesting tourist attraction for those who enjoy cool, comfortable, and natural places.",attractive tourist attractions for nature lovers who are cool and comfortable,"An interesting tourist spot to visit by natural enthusiasts, cool and comfortable"
513acb3887034b959df52a92412eec82,23-02-2019 18:23,Terminal Wisata Grafika Cikole,tempatnya bagus pelayanan ok pilihan roomnya jg lumayan beragam cuma airnya kurang bagus,5,neutral,negative,neutral,"The place is nice, the service is okay, the room options are quite varied, but the water isn't very good.","The place is nice, the service is okay, and the room selection is also quite varied, but the water isn't very good.",It's a nice place. The service's fine. The room choices aren't very diverse.,"The place is good, the service is okay, the room options are also quite diverse, but the water is not good."
