id,datetime,location,text,rating,accessibility,facility,activity,english_translation,better_english_translation,pred_nllb_baseline,pred_nllb_finetuned
48c19157b180452ca19a9470401067a7,15-02-2020 13:28,Stone Garden,tempat wisata yang berada di kawasan bandung barat tempat yang luar biasa sangat bagus untuk berfoto tiket masuk terjangkau dan ada spot foto lain di dekat situ yaitu indiana camp hanya beda tiket masuk lagi,5,neutral,neutral,positive,"Tourist spot located in the West Bandung area, an extraordinary place, very good for taking photos, affordable entrance ticket, and there is another photo spot nearby, namely Indiana Camp, just a different entrance ticket.","A tourist attraction in the West Bandung area. An amazing place that's great for photos. The entrance ticket is affordable, and there's another photo spot nearby, Indiana Camp, which just requires a separate entrance ticket.",The tourist attractions in the western bandung region are incredible places very nice to take pictures of affordable entry tickets and there is another photo spot nearby which is indiana camp just different entry tickets again,"A tourist spot located in the West Bandung area, an extraordinary place, very good for taking photos. The entrance ticket is affordable, and there are other photo spots nearby, namely Indiana Camp, but the entrance ticket is different."
b5e51b2a02964daeb96335959a189823,23-02-2021 18:13,Ciwangun Indah Camp (CIC),tempatnya luas dan nyaman sedikit interaksi dengan orang lain udara sejuk banyak tempat untuk menikmati indahnya alam sehingga tidak berkerumun di satu titik,4,neutral,positive,neutral,"The place is spacious and comfortable, with little interaction with others. The air is cool, and there are many places to enjoy the beautiful scenery, so it's not crowded in one spot.","The place is spacious and comfortable, with little interaction with other people. The air is cool and there are many spots to enjoy the beautiful nature, so it doesn't get crowded in one spot.",The place is spacious and comfortable little interaction with other people cool air lots of places to enjoy the beauty of nature so don't congregate at one point,"The place is spacious and comfortable, with little interaction with others, cool air, many places to enjoy the beauty of nature, so you don't congregate at one point."
d48c0490dbcb42ceb62274e7f2f3ffad,15-02-2022 12:24,Curug Tilu Leuwi Opat,lagi kering alur air kecil toilet ruang ganti pakaian jauh warung jauh,3,neutral,negative,neutral,Dry little water channel changing room toilet far kiosk far,"The small water channel is dry, the toilet and changing room are far away, the stall is also far away.",It's still dry stream little toilet dressing room away stall away,"It's dry, the water stream is small, the toilet, the changing room is far, the stall is far."
08102d229d9b4352a2c66f933e294518,15-02-2021 21:10,Curug Halimun,bagian dari lokasi bobolnya danau bandung purba bagian barat bersama dengan cukang rahong,3,neutral,neutral,neutral,part of the western Bandung ancient lake breach location along with Cukang Rahong,"Part of the location where the western part of ancient Lake Bandung breached, along with Cukang Rahong.",part of the bobol site of the ancient western bandung lake together with the clouds,"part of the bobol location, ancient Bandung lake, western part, together with cukang rahong"
06525377317242d681a1551ed2a74ec7,15-02-2019 13:48,Curug Maribaya,disamping curug ada padang rumput cukup luas sangat cocok untuk piknik bersama keluarga dan kerabat sambil melihat sungai,4,neutral,neutral,positive,"beside the waterfall there is a spacious meadow, very suitable for a picnic with family and friends while watching the river","Beside the waterfall, there is a fairly spacious meadow, perfect for a picnic with family and relatives while watching the river.",next to the waterfall there is a fairly wide grassland very suitable for picnics with family and relatives while looking at the river,"Next to the waterfall, there is quite a vast grassland, very suitable for a picnic with family and relatives while looking at the river."
09a95f45408b42a28776fdc6975e93ac,15-02-2020 12:57,Kebun Begonia Lembang,untuk kebun bunganya sangat terawat tapi untuk farmnya agak berantakan tapi banyak tanaman dan juga bunga yang jarang kita temukan di daerah perkotaan ataupun rumah,5,neutral,neutral,positive,"For the flower garden, it's very well-maintained, but for the farm, it's a bit messy. However, there are many plants and also flowers that are rarely found in urban areas or homes.","The flower garden is very well-maintained, but the farm is a bit messy. However, it has many plants and also flowers that are rarely found in urban areas or at home.",For the garden the flowers are very well cared for but for the farm it's a bit messy but there are lots of plants and also flowers that we rarely find in urban areas or homes,"For the flower garden, it's very well-maintained, but for the farm, it's a bit messy, but there are many plants and also flowers that we rarely find in urban areas or homes."
d6e06dc586c24f15ad5bdafde42b12c3,15-02-2020 13:29,Stone Garden,destinasi wisata yang sangat indah dihiasi dengan bebatuan purba dan gunung,5,neutral,neutral,positive,A very beautiful tourist destination adorned with ancient rocks and mountains,A very beautiful tourist destination adorned with ancient rocks and mountains.,a very beautiful tourist destination decorated with ancient rocks and mountains,A very beautiful tourist destination decorated with ancient rocks and mountains
3cc044ad053c40f4a8a192d8cd46c44f,23-07-2022 17:57,Floating Market Lembang,masyaalloh tempatnya bagus banget indah pemandangannya makanan juga enak taoi sayang kesini sudah kesorean belum semua tempat dikunjungi sejuk udaranya,4,neutral,neutral,positive,"Subhanallah, the place is really good, the scenery is beautiful, the food is also delicious, but unfortunately we came too late in the afternoon, haven't visited all the places, the air is cool.","Wow, the place is so beautiful and the scenery is stunning. The food is delicious too. Unfortunately, we came too late in the afternoon, so we couldn't visit all the spots. The air is cool.","The place is very nice, the view is very nice, the food is also very good, sweet taoi. It's already evening.","Masya'alloh, the place is really nice, the scenery is beautiful, the food is also delicious, too bad I came here. It's already evening, not all the places are visited yet, the air is cool and refreshing."
5c975a5a156b4cc696072c9d8e7e8a31,23-02-2021 18:34,Orchid Forest Cikole,tempatnya super bagus cuacanya super dingin souvenir pun terbilang murah dan bagus enggak bakal rugi datang kesini terlebih bpk satpam yang di pintu exit bawah super baik ah thankyou for the experience,5,neutral,positive,positive,"The place is super nice, the weather is super cold, the souvenirs are quite cheap and good. You won't regret coming here, especially the security guard at the lower exit, who is super kind. Ahh, thank you for the experience.","The place is super nice, the weather is super cold, the souvenirs are also considered cheap and good. You won't regret coming here, especially the security guard at the bottom exit who was super kind. Ahh, thank you for the experience.",The place is super nice the weather is super cold the souvenirs are also said to be cheap and nice there will be no loss come here too bpk satpam that is at the door exit below super good ah thank you for the experience,"The place is super nice, the weather is super cold, and the souvenirs are also quite cheap and good. It won't hurt to come here, especially if you're looking for a shelter at the lower exit. Super good, thank you for the experience."
c67aa8abef714bcc9dcb794f8879faae,15-02-2019 13:30,Stone Garden,viewnya bagus cuma capek naik keatasnya tapi sebanding lah sama viewnya,5,neutral,neutral,positive,"The view is good, it's just tiring to go up, but it's worth it for the view.","The view is great, but the climb is tiring. It's worth it for the view, though.","It's a good view. I'm just tired of riding it, but it's the same view.","The view is good, but I'm tired of going up, but it's comparable to the view."
40560ed3eeb74387a8ba392cf9dcce56,18-01-2023 13:22,Gunung Putri Lembang,tempat yang cocok unt camp dan refreshing dari tempat parkir mobil cuman naik 10 mintaan ke atas perjalanan kesini jalan agak kecil jadi harus pelan-pelan dari jalan raya 3 kamuan,5,positive,neutral,positive,"A suitable place for camping and refreshing. From the car park, it's only about a 10-minute walk uphill. The road here is a bit narrow, so you have to go slowly. It's 3 km from the main road.","A suitable place for camping and refreshing. From the car park, it's only about a 10-minute walk up. The road here is a bit narrow, so you have to go slowly. It's about 3 km from the main road.",It's a good place to camp and refresh from the car park. Just a 10-minute ride up the road.,"A suitable place for camping and refreshing from the car park. It's only a 10-minute ride up. The road to get here is a bit narrow, so you have to walk slowly from the 3-mile highway."
90af0dee89be41b99d9adfdf5f224731,15-02-2021 11:58,Curug Malela,asli indah banget terutama bersih sungainya juga enggak ada sampah enggak menyesal dan gakan pernah menyesal mesti perjalanan jauh banget tapi hasilnya luar biasa,5,neutral,neutral,positive,"Truly very beautiful, especially the clean river. There's also no trash. No regrets and never will have regrets. Even though the journey was very far, the result was extraordinary.","Truly beautiful, especially how clean it is. The river is also free of trash. I don't regret it and I never will. Even though the journey was very long, the result was extraordinary.",The original is very beautiful especially clean her thighs also there is no garbage no regrets and never regrets must travel very far but the results are amazing,"The original is very beautiful, especially the lake is clean, there's also no trash. You won't regret it and you'll never regret it. The journey must be very far, but the results are amazing."
